event_id;split
25664;train
25665;train
25666;train
25667;train
25668;test
25669;train
25670;train
25671;train
25672;train
25673;train
25674;train
25675;validation
25676;train
25677;train
25678;train
25679;train
25680;train
25681;train
25682;train
25683;train
25684;validation
25685;train
25686;validation
25687;test
25688;train
25689;validation
25690;train
25691;test
25692;validation
25693;train
25694;train
25695;train
25696;train
25697;train
25698;train
25699;train
25700;test
25701;validation
25702;train
25703;train
25704;train
25705;train
25706;train
25707;test
25708;test
25709;validation
25710;train
25711;test
25712;train
25713;train
25714;train
25715;train
25716;test
25717;train
25718;train
25719;train
25720;train
25721;validation
25722;train
25723;validation
25724;validation
25725;train
25726;test
25727;train
25728;test
25729;train
25730;train
25731;train
25732;train
25733;train
25734;train
25735;train
25736;test
25737;train
25738;test
25739;train
25740;train
25741;train
25742;train
25743;test
25744;validation
25745;validation
25746;train
25747;train
25748;test
25749;train
25750;train
25751;train
25752;train
25753;train
25754;train
25755;validation
25756;train
25757;train
25758;train
25759;validation
25760;validation
25761;train
25762;train
25763;train
25764;train
25765;train
25766;train
25767;train
25768;validation
25769;train
25770;train
25771;test
25772;train
25773;test
25774;train
25775;train
25776;test
25777;train
25778;train
25779;validation
25780;train
25781;train
25782;train
25783;train
25784;train
25785;validation
25786;train
25787;train
25788;train
25789;validation
25790;train
25791;train
25792;train
25793;train
25794;train
25795;train
25796;train
25797;train
25798;validation
25799;train
25800;validation
25801;train
25802;train
25803;train
25804;train
25805;train
25806;validation
25807;validation
25808;train
25809;test
25810;train
25811;validation
25812;train
25813;train
25814;train
25815;validation
25816;train
25817;train
25818;train
25819;validation
25820;train
25821;train
25822;train
25823;train
25824;train
25825;train
25826;train
25827;train
25828;train
25829;train
25830;train
25831;train
25832;train
25833;train
25834;train
25835;train
25836;validation
25837;train
25838;validation
25839;train
25840;train
25841;validation
25842;validation
25843;train
25844;train
25845;train
25846;test
25847;train
25848;train
25849;train
25850;train
25851;train
25852;test
25853;test
25854;train
25855;train
25856;train
25857;train
25858;train
25859;train
25860;train
25861;test
25862;train
25863;test
25864;train
25865;train
25866;train
25867;validation
25868;train
25869;train
25870;test
25871;train
25872;train
25873;train
25874;train
25875;train
25876;train
25877;train
25878;train
25879;test
25880;train
25881;train
25882;train
25883;train
25884;train
25885;train
25886;train
25887;train
25888;train
25889;train
25890;train
25891;test
25892;test
25893;test
25894;train
25895;train
25896;train
25897;train
25898;train
25899;train
25900;train
25901;train
25902;validation
25903;validation
25904;train
25905;test
25906;train
25907;test
25908;train
25909;train
25910;train
25911;validation
25912;test
25913;test
25914;train
25915;train
25916;train
25917;train
25918;train
25919;train
25920;test
25921;train
25922;train
25923;train
25924;train
25925;train
25926;test
25927;train
25928;validation
25929;train
25930;train
25931;validation
25932;train
25933;validation
25934;train
25935;train
25936;train
25937;validation
25938;train
25939;train
25940;train
25941;train
25942;train
25943;train
25944;train
25945;train
25946;train
25947;train
25948;test
25949;train
25950;train
25951;validation
25952;test
25953;train
25954;test
25955;train
25956;train
25957;train
25958;train
25959;train
25960;train
25961;test
25962;validation
25963;test
25964;train
25965;validation
25966;train
25967;train
25968;train
25969;train
25970;train
25971;train
25972;train
25973;test
25974;train
25975;test
25976;train
25977;train
25978;train
25979;train
25980;test
25981;train
25982;test
25983;train
25984;train
25985;train
25986;test
25987;train
25988;test
25989;train
25990;train
25991;train
25992;train
25993;train
25994;train
25995;train
25996;train
25997;train
25998;train
25999;validation
26000;test
26001;train
26002;train
26003;train
26004;train
26005;train
26006;train
26007;train
26008;train
26009;train
26010;train
26011;train
26012;train
26013;validation
26014;train
26015;test
26016;train
26017;validation
26018;train
26019;test
26020;train
26021;test
26022;train
26023;train
26024;validation
26025;train
26026;validation
26027;train
26028;train
26029;train
26030;train
26031;train
26032;train
26033;train
26034;train
26035;train
26036;train
26037;train
26038;train
26039;train
26040;train
26041;train
26042;train
26043;train
26044;train
26045;test
26046;train
26047;validation
26048;train
26049;train
26050;train
26051;train
26052;train
26053;validation
26054;train
26055;train
26056;test
26057;train
26058;train
26059;train
26060;train
26061;test
26062;train
26063;test
26064;train
26065;train
26066;train
26067;train
26068;train
26069;train
26070;test
26071;train
26072;validation
26073;train
26074;validation
26075;validation
26076;test
26077;test
26078;test
26079;validation
26080;train
26081;train
26082;train
26083;train
26084;train
26085;test
26086;train
26087;train
26088;test
26089;train
26090;validation
26091;train
26092;test
26093;validation
26094;train
26095;train
26096;test
26097;train
26098;train
26099;validation
26100;train
26101;test
26102;test
26103;train
26104;test
26105;validation
26106;train
26107;validation
26108;validation
26109;train
26110;train
26111;train
26112;train
26113;test
26114;train
26115;train
26116;train
26117;train
26118;validation
26119;validation
26120;test
26121;test
26122;train
26123;train
26124;test
26125;train
26126;train
26127;train
26128;train
26129;train
26130;train
26131;train
26132;train
26133;train
26134;test
26135;train
26136;train
26137;train
26138;train
26139;train
26140;train
26141;test
26142;train
26143;train
26144;train
26145;test
26146;test
26147;train
26148;test
26149;validation
26150;train
26151;train
26152;train
26153;train
26154;train
26155;validation
26156;train
26157;train
26158;train
26159;train
26160;validation
26161;train
26162;validation
26163;train
26164;test
26165;train
26166;train
26167;train
26168;validation
26169;train
26170;train
26171;train
26172;train
26173;test
26174;train
26175;train
26176;test
26177;validation
26178;test
26179;train
26180;validation
26181;train
26182;train
26183;train
26184;validation
26185;train
26186;train
26187;train
26188;train
26189;train
26190;train
26191;test
26192;train
26193;validation
26194;train
26195;validation
26196;train
26197;validation
26198;test
26199;train
26200;train
26201;test
26202;test
26203;train
26204;validation
26205;train
26206;train
26207;train
26208;test
26209;train
26210;test
26211;validation
26212;train
26213;train
26214;train
26215;train
26216;test
26217;train
26218;train
26219;train
26220;train
26221;train
26222;validation
26223;train
26224;train
26225;train
26226;train
26227;train
26228;validation
26229;train
26230;train
26231;train
26232;test
26233;train
26234;train
26235;train
26236;test
26237;test
26238;train
26239;train
26240;train
26241;validation
26242;test
26243;train
26244;train
26245;train
26246;train
26247;train
26248;train
26249;train
26250;train
26251;train
26252;train
26253;train
26254;train
26255;train
26256;train
26257;validation
26258;train
26259;train
26260;train
26261;test
26262;validation
26263;validation
26264;train
26265;test
26266;validation
26267;train
26268;train
26269;test
26270;train
26271;validation
26272;validation
26273;train
26274;train
26275;train
26276;train
26277;train
26278;train
26279;train
26280;train
26281;test
26282;test
26283;train
26284;test
26285;train
26286;validation
26287;train
26288;train
26289;validation
26290;train
26291;test
26292;test
26293;train
26294;train
26295;train
26296;validation
26297;train
26298;test
26299;train
26300;test
26301;train
26302;train
26303;validation
26304;train
26305;train
26306;train
26307;train
26308;train
26309;test
26310;train
26311;train
26312;validation
26313;train
26314;train
26315;train
26316;validation
26317;train
26318;validation
26319;train
26320;validation
26321;train
26322;test
26323;validation
26324;train
26325;train
26326;train
26327;train
26328;train
26329;train
26330;train
26331;train
26332;test
26333;train
26334;train
26335;train
26336;validation
26337;train
26338;validation
26339;train
26340;train
26341;train
26342;train
26343;train
26344;validation
26345;train
26346;train
26347;train
26348;train
26349;train
26350;train
26351;test
26352;train
26353;test
26354;train
26355;validation
26356;train
26357;train
26358;train
26359;test
26360;train
26361;train
26362;train
26363;test
26364;train
26365;train
26366;train
26367;test
26368;validation
26369;validation
26370;validation
26371;train
26372;train
26373;train
26374;train
26375;validation
26376;train
26377;validation
26378;train
26379;train
26380;validation
26381;train
26382;train
26383;train
26384;train
26385;test
26386;train
26387;train
26388;train
26389;train
26390;train
26391;train
26392;train
26393;test
26394;validation
26395;train
26396;validation
26397;train
26398;train
26399;train
26400;validation
26401;test
26402;train
26403;train
26404;train
26405;train
26406;train
26407;train
26408;train
26409;train
26410;train
26411;train
26412;train
26413;train
26414;train
26415;train
26416;train
26417;validation
26418;validation
26419;train
26420;validation
26421;train
26422;train
26423;train
26424;train
26425;test
26426;train
26427;validation
26428;train
26429;train
26430;train
26431;train
26432;train
26433;train
26434;validation
26435;train
26436;validation
26437;train
26438;validation
26439;train
26440;train
26441;train
26442;train
26443;train
26444;train
26445;test
26446;train
26447;train
26448;validation
26449;train
26450;train
26451;test
26452;train
26453;train
26454;train
26455;train
26456;validation
26457;train
26458;train
26459;train
26460;validation
26461;test
26462;train
26463;test
26464;train
26465;test
26466;test
26467;train
26468;train
26469;train
26470;test
26471;validation
26472;train
26473;train
26474;train
26475;train
26476;train
26477;train
26478;validation
26479;train
26480;train
26481;train
26482;train
26483;train
26484;train
26485;train
26486;train
26487;train
26488;train
26489;train
26490;train
26491;validation
26492;train
26493;train
26494;validation
26495;test
26496;train
26497;test
26498;train
26499;train
26500;train
26501;train
26502;train
26503;train
26504;train
26505;train
26506;validation
26507;train
26508;train
26509;train
26510;train
26511;test
26512;train
26513;test
26514;train
26515;test
26516;train
26517;train
