event_id;idade;profissao;estado_civil;escolaridade;inadimplencia;financiamento_habitacional;emprestimo_pessoal;split
22029;56;aposentado;casado;basico_4_anos;desconhecido;nao;nao;train
22030;32;administrativo;casado;ensino_superior;nao;sim;nao;train
22031;50;administrativo;casado;ensino_superior;nao;nao;sim;train
22032;34;tecnico;casado;ensino_medio;nao;sim;nao;train
22033;55;operario;casado;curso_profissionalizante;nao;sim;nao;train
22034;31;tecnico;casado;ensino_superior;desconhecido;nao;nao;validation
22035;45;desempregado;casado;basico_9_anos;nao;sim;nao;train
22036;54;administrativo;casado;ensino_superior;nao;nao;nao;train
22037;45;tecnico;divorciado_ou_viuvo;curso_profissionalizante;desconhecido;desconhecido;desconhecido;train
22038;46;autonomo;casado;ensino_superior;nao;sim;nao;test
22039;41;tecnico;casado;curso_profissionalizante;nao;sim;nao;train
22040;36;administrativo;casado;ensino_superior;nao;sim;nao;train
22041;50;administrativo;casado;ensino_superior;nao;nao;nao;train
22042;32;tecnico;casado;curso_profissionalizante;nao;nao;nao;train
22043;56;aposentado;casado;basico_4_anos;desconhecido;nao;nao;test
22044;29;tecnico;solteiro;ensino_superior;nao;nao;nao;train
22045;36;tecnico;casado;ensino_medio;nao;sim;nao;train
22046;59;aposentado;casado;ensino_medio;nao;sim;nao;train
22047;31;desempregado;casado;ensino_superior;nao;nao;nao;train
22048;35;tecnico;solteiro;curso_profissionalizante;nao;sim;sim;validation
22049;55;servicos;casado;basico_9_anos;nao;nao;nao;train
22050;31;tecnico;solteiro;ensino_medio;nao;sim;sim;train
22051;51;administrativo;casado;ensino_superior;nao;sim;nao;test
22052;48;servicos;casado;ensino_medio;nao;nao;nao;test
22053;31;tecnico;solteiro;ensino_superior;nao;nao;nao;train
22054;42;administrativo;casado;ensino_superior;nao;nao;nao;train
22055;30;trabalhador_domestico;casado;ensino_superior;nao;sim;nao;train
22056;30;administrativo;casado;ensino_superior;nao;sim;sim;train
22057;34;administrativo;solteiro;ensino_superior;nao;sim;nao;train
22058;33;administrativo;casado;ensino_superior;nao;sim;nao;train
22059;46;servicos;casado;basico_9_anos;desconhecido;sim;sim;test
22060;53;administrativo;divorciado_ou_viuvo;ensino_superior;nao;sim;nao;train
22061;48;servicos;casado;ensino_medio;nao;sim;nao;train
22062;30;administrativo;casado;ensino_superior;nao;nao;nao;test
22063;52;administrativo;solteiro;ensino_superior;desconhecido;desconhecido;desconhecido;train
22064;55;servicos;casado;desconhecido;desconhecido;sim;nao;train
22065;42;administrativo;casado;ensino_superior;nao;sim;nao;validation
22066;53;administrativo;casado;ensino_medio;nao;nao;sim;train
22067;56;autonomo;casado;basico_9_anos;nao;sim;nao;train
22068;36;administrativo;casado;ensino_superior;nao;sim;nao;train
22069;36;tecnico;solteiro;ensino_superior;nao;nao;nao;train
22070;52;tecnico;casado;ensino_medio;nao;nao;sim;train
22071;49;administrativo;casado;ensino_superior;nao;nao;nao;train
22072;49;tecnico;casado;curso_profissionalizante;nao;nao;nao;train
22073;36;administrativo;solteiro;ensino_superior;nao;nao;nao;train
22074;45;trabalhador_domestico;casado;basico_4_anos;nao;nao;nao;validation
22075;29;administrativo;solteiro;ensino_superior;nao;sim;nao;train
22076;31;desempregado;casado;ensino_superior;nao;nao;nao;validation
22077;34;tecnico;casado;ensino_medio;nao;sim;nao;train
22078;44;tecnico;divorciado_ou_viuvo;curso_profissionalizante;desconhecido;nao;nao;train
22079;47;administrativo;divorciado_ou_viuvo;ensino_superior;nao;nao;nao;train
22080;58;aposentado;casado;basico_4_anos;nao;sim;nao;test
22081;34;administrativo;casado;ensino_superior;nao;nao;nao;train
22082;37;autonomo;casado;curso_profissionalizante;nao;sim;nao;train
22083;43;administrativo;casado;ensino_superior;nao;sim;nao;test
22084;30;trabalhador_domestico;casado;ensino_superior;nao;sim;nao;train
22085;46;servicos;casado;basico_9_anos;desconhecido;sim;nao;train
22086;30;tecnico;casado;ensino_superior;nao;sim;sim;train
22087;45;operario;casado;ensino_medio;nao;nao;nao;validation
22088;30;tecnico;solteiro;curso_profissionalizante;desconhecido;sim;nao;validation
22089;56;aposentado;casado;basico_4_anos;desconhecido;nao;sim;train
22090;29;tecnico;solteiro;curso_profissionalizante;nao;sim;sim;test
22091;30;tecnico;solteiro;curso_profissionalizante;nao;sim;nao;train
22092;29;administrativo;solteiro;ensino_superior;nao;sim;sim;train
22093;31;administrativo;solteiro;ensino_superior;nao;sim;nao;train
22094;49;operario;divorciado_ou_viuvo;basico_4_anos;nao;nao;nao;train
22095;58;aposentado;casado;curso_profissionalizante;nao;nao;nao;train
22096;54;operario;casado;desconhecido;nao;sim;nao;train
22097;55;administrativo;casado;ensino_superior;desconhecido;nao;nao;train
22098;30;administrativo;casado;ensino_superior;nao;sim;sim;train
22099;31;tecnico;casado;ensino_superior;desconhecido;sim;nao;test
22100;31;tecnico;solteiro;ensino_superior;nao;sim;nao;train
22101;29;administrativo;casado;ensino_superior;nao;nao;sim;train
22102;30;trabalhador_domestico;casado;ensino_superior;nao;sim;nao;validation
22103;41;tecnico;casado;ensino_superior;nao;sim;sim;test
22104;31;tecnico;solteiro;ensino_medio;nao;sim;nao;validation
22105;46;autonomo;casado;ensino_superior;nao;nao;sim;train
22106;34;tecnico;casado;curso_profissionalizante;nao;sim;nao;validation
22107;44;desconhecido;casado;curso_profissionalizante;desconhecido;nao;sim;test
22108;41;autonomo;divorciado_ou_viuvo;ensino_superior;nao;nao;nao;train
22109;48;servicos;casado;ensino_medio;nao;nao;nao;train
22110;43;administrativo;casado;ensino_superior;nao;sim;sim;train
22111;48;servicos;casado;ensino_medio;nao;nao;nao;train
22112;43;administrativo;casado;ensino_superior;nao;sim;sim;validation
22113;48;servicos;casado;ensino_medio;nao;sim;nao;test
22114;55;tecnico;casado;curso_profissionalizante;nao;nao;sim;train
22115;49;operario;casado;ensino_medio;desconhecido;nao;nao;train
22116;49;operario;casado;ensino_medio;desconhecido;nao;sim;train
22117;36;tecnico;solteiro;ensino_medio;nao;nao;nao;train
22118;49;operario;casado;ensino_medio;desconhecido;sim;nao;test
22119;32;autonomo;casado;ensino_medio;nao;sim;nao;test
22120;35;servicos;divorciado_ou_viuvo;curso_profissionalizante;nao;nao;sim;train
22121;33;tecnico;casado;ensino_medio;nao;sim;nao;train
22122;51;tecnico;casado;curso_profissionalizante;nao;sim;sim;train
22123;44;operario;casado;basico_4_anos;desconhecido;sim;nao;train
22124;36;tecnico;solteiro;ensino_medio;desconhecido;sim;sim;train
22125;44;operario;casado;basico_4_anos;desconhecido;sim;nao;train
22126;44;operario;casado;basico_4_anos;desconhecido;sim;nao;train
22127;44;operario;casado;basico_4_anos;desconhecido;nao;sim;train
22128;42;tecnico;divorciado_ou_viuvo;ensino_medio;desconhecido;sim;nao;validation
22129;41;autonomo;casado;basico_6_anos;nao;nao;nao;train
22130;35;tecnico;solteiro;curso_profissionalizante;nao;sim;nao;validation
22131;41;autonomo;casado;basico_6_anos;nao;nao;nao;train
22132;35;tecnico;solteiro;curso_profissionalizante;nao;nao;nao;test
22133;53;administrativo;casado;ensino_superior;nao;nao;nao;validation
22134;55;servicos;casado;basico_9_anos;nao;nao;nao;train
22135;52;administrativo;casado;desconhecido;nao;nao;nao;train
22136;53;administrativo;casado;ensino_superior;nao;sim;nao;train
22137;44;trabalhador_domestico;casado;basico_4_anos;nao;sim;nao;train
22138;43;administrativo;casado;ensino_superior;nao;nao;sim;train
22139;44;trabalhador_domestico;casado;basico_4_anos;nao;sim;nao;train
22140;34;tecnico;casado;curso_profissionalizante;nao;sim;nao;validation
22141;33;tecnico;casado;curso_profissionalizante;nao;nao;nao;train
22142;52;tecnico;casado;curso_profissionalizante;desconhecido;nao;nao;validation
22143;50;autonomo;casado;ensino_superior;nao;nao;nao;train
22144;35;tecnico;casado;ensino_superior;desconhecido;nao;nao;train
22145;34;administrativo;casado;ensino_medio;nao;sim;nao;train
22146;42;administrativo;casado;ensino_superior;nao;sim;nao;train
22147;47;administrativo;solteiro;ensino_superior;nao;nao;nao;train
22148;31;administrativo;solteiro;ensino_superior;nao;nao;sim;train
22149;29;administrativo;solteiro;ensino_superior;nao;nao;nao;train
22150;29;administrativo;divorciado_ou_viuvo;ensino_superior;nao;sim;sim;train
22151;38;administrativo;solteiro;ensino_superior;nao;sim;nao;train
22152;30;administrativo;solteiro;ensino_superior;nao;nao;nao;train
22153;30;administrativo;solteiro;ensino_superior;nao;sim;nao;train
22154;30;administrativo;solteiro;ensino_superior;nao;nao;nao;train
22155;47;servicos;casado;basico_9_anos;nao;sim;nao;train
22156;32;tecnico;solteiro;curso_profissionalizante;nao;sim;sim;validation
22157;31;administrativo;solteiro;ensino_superior;nao;nao;nao;train
22158;34;administrativo;casado;ensino_medio;nao;sim;nao;validation
22159;48;administrativo;casado;ensino_medio;nao;sim;nao;test
22160;56;aposentado;casado;curso_profissionalizante;nao;sim;nao;train
22161;46;administrativo;solteiro;ensino_superior;nao;sim;nao;train
22162;29;administrativo;solteiro;ensino_superior;nao;nao;nao;test
22163;34;tecnico;casado;curso_profissionalizante;desconhecido;sim;nao;train
22164;37;tecnico;solteiro;curso_profissionalizante;nao;nao;nao;test
22165;37;tecnico;solteiro;curso_profissionalizante;nao;sim;nao;test
22166;35;tecnico;solteiro;curso_profissionalizante;nao;sim;nao;validation
22167;39;tecnico;casado;curso_profissionalizante;nao;nao;nao;train
22168;48;servicos;casado;ensino_medio;desconhecido;nao;nao;train
22169;48;servicos;casado;ensino_medio;desconhecido;sim;sim;train
22170;31;administrativo;solteiro;ensino_superior;nao;sim;nao;train
22171;51;gestao;casado;ensino_superior;nao;nao;nao;train
22172;42;tecnico;casado;ensino_superior;nao;nao;nao;validation
22173;42;tecnico;casado;ensino_superior;nao;sim;nao;train
22174;42;tecnico;casado;ensino_superior;nao;nao;sim;train
22175;42;tecnico;casado;ensino_superior;nao;sim;sim;validation
22176;48;servicos;casado;ensino_medio;desconhecido;nao;nao;train
22177;29;administrativo;solteiro;ensino_superior;nao;sim;nao;train
22178;54;operario;casado;basico_4_anos;desconhecido;nao;nao;train
22179;50;operario;casado;basico_4_anos;nao;sim;nao;train
22180;43;administrativo;solteiro;ensino_superior;nao;nao;nao;test
22181;39;trabalhador_domestico;casado;basico_4_anos;desconhecido;sim;nao;train
22182;53;servicos;casado;ensino_medio;nao;nao;nao;train
22183;34;trabalhador_domestico;solteiro;ensino_superior;nao;sim;nao;test
22184;56;autonomo;casado;basico_9_anos;nao;desconhecido;desconhecido;test
22185;30;administrativo;casado;ensino_superior;nao;sim;nao;train
22186;30;administrativo;casado;ensino_superior;nao;sim;nao;train
22187;31;administrativo;divorciado_ou_viuvo;ensino_superior;nao;nao;sim;train
22188;34;administrativo;casado;ensino_superior;nao;sim;nao;train
22189;56;aposentado;casado;basico_4_anos;desconhecido;sim;nao;validation
22190;29;administrativo;solteiro;ensino_superior;nao;nao;nao;test
22191;32;administrativo;solteiro;ensino_superior;nao;sim;nao;train
22192;42;empreendedor;casado;ensino_superior;desconhecido;sim;sim;train
22193;52;operario;casado;basico_4_anos;nao;nao;nao;train
22194;30;tecnico;solteiro;curso_profissionalizante;nao;nao;nao;train
22195;30;tecnico;solteiro;curso_profissionalizante;nao;sim;nao;validation
22196;32;tecnico;solteiro;ensino_superior;nao;sim;nao;train
22197;30;tecnico;solteiro;curso_profissionalizante;nao;sim;nao;train
22198;30;tecnico;solteiro;curso_profissionalizante;nao;sim;nao;train
22199;30;tecnico;casado;ensino_medio;nao;nao;nao;train
22200;48;operario;casado;basico_9_anos;desconhecido;nao;nao;train
22201;47;servicos;casado;basico_9_anos;nao;desconhecido;desconhecido;train
22202;30;tecnico;solteiro;curso_profissionalizante;nao;nao;nao;test
22203;49;servicos;casado;basico_4_anos;nao;sim;nao;train
22204;51;administrativo;casado;ensino_superior;nao;sim;nao;train
22205;32;administrativo;casado;ensino_superior;nao;nao;nao;train
22206;51;administrativo;casado;ensino_superior;nao;sim;nao;train
22207;54;trabalhador_domestico;casado;curso_profissionalizante;nao;sim;sim;test
22208;33;trabalhador_domestico;divorciado_ou_viuvo;curso_profissionalizante;nao;sim;nao;train
22209;30;administrativo;solteiro;ensino_superior;nao;sim;nao;train
22210;39;trabalhador_domestico;casado;basico_4_anos;nao;nao;nao;train
22211;58;gestao;casado;ensino_superior;desconhecido;sim;sim;test
22212;39;trabalhador_domestico;casado;basico_4_anos;nao;nao;nao;train
22213;46;desempregado;casado;basico_9_anos;nao;sim;nao;test
22214;60;autonomo;casado;ensino_superior;nao;nao;nao;train
22215;51;administrativo;casado;ensino_superior;nao;nao;nao;train
22216;60;autonomo;casado;ensino_superior;nao;nao;nao;train
22217;54;operario;casado;basico_4_anos;desconhecido;sim;nao;test
22218;46;autonomo;casado;curso_profissionalizante;nao;nao;nao;train
22219;30;administrativo;solteiro;ensino_superior;nao;sim;nao;train
22220;58;aposentado;casado;ensino_medio;desconhecido;sim;nao;train
22221;47;servicos;divorciado_ou_viuvo;ensino_medio;desconhecido;nao;nao;train
22222;57;operario;casado;basico_4_anos;nao;nao;nao;test
22223;49;operario;casado;basico_6_anos;nao;nao;nao;train
22224;36;administrativo;casado;ensino_superior;desconhecido;sim;nao;test
22225;29;administrativo;solteiro;ensino_superior;nao;sim;nao;train
22226;54;trabalhador_domestico;casado;ensino_superior;desconhecido;sim;nao;train
22227;29;administrativo;solteiro;ensino_superior;nao;sim;sim;test
22228;47;trabalhador_domestico;casado;basico_9_anos;nao;nao;nao;train
22229;56;aposentado;casado;basico_4_anos;nao;nao;nao;train
22230;44;tecnico;divorciado_ou_viuvo;ensino_superior;nao;sim;nao;validation
22231;56;administrativo;casado;basico_9_anos;desconhecido;nao;sim;test
22232;31;gestao;casado;ensino_superior;nao;nao;sim;validation
22233;45;tecnico;solteiro;ensino_superior;nao;nao;nao;train
22234;35;gestao;casado;ensino_superior;desconhecido;nao;sim;train
22235;37;administrativo;casado;ensino_superior;nao;nao;sim;train
22236;51;tecnico;casado;curso_profissionalizante;desconhecido;nao;sim;train
22237;29;administrativo;solteiro;ensino_medio;nao;sim;nao;train
22238;30;tecnico;solteiro;ensino_medio;nao;sim;nao;train
22239;55;tecnico;casado;curso_profissionalizante;nao;sim;nao;train
22240;46;autonomo;casado;ensino_superior;nao;sim;nao;validation
22241;55;administrativo;casado;ensino_superior;desconhecido;nao;sim;train
22242;42;administrativo;casado;ensino_superior;nao;sim;nao;train
22243;41;tecnico;casado;curso_profissionalizante;nao;nao;sim;train
22244;38;tecnico;casado;curso_profissionalizante;desconhecido;nao;sim;test
22245;56;trabalhador_domestico;casado;basico_9_anos;desconhecido;nao;nao;train
22246;33;tecnico;solteiro;curso_profissionalizante;nao;sim;nao;validation
22247;49;operario;casado;ensino_medio;desconhecido;sim;nao;validation
22248;56;autonomo;casado;basico_9_anos;nao;sim;nao;train
22249;56;aposentado;casado;basico_4_anos;desconhecido;nao;nao;test
22250;47;operario;casado;basico_6_anos;nao;sim;nao;validation
22251;50;administrativo;casado;basico_9_anos;desconhecido;sim;nao;test
22252;29;administrativo;solteiro;ensino_superior;nao;nao;nao;train
22253;29;administrativo;divorciado_ou_viuvo;ensino_medio;nao;sim;nao;train
22254;32;tecnico;casado;curso_profissionalizante;nao;nao;nao;train
22255;31;administrativo;solteiro;ensino_superior;nao;nao;nao;train
22256;49;servicos;casado;basico_4_anos;nao;nao;nao;validation
22257;51;administrativo;casado;ensino_superior;nao;sim;nao;validation
22258;45;trabalhador_domestico;casado;basico_4_anos;nao;nao;nao;train
22259;56;autonomo;casado;basico_9_anos;nao;sim;nao;train
22260;42;tecnico;divorciado_ou_viuvo;ensino_medio;desconhecido;sim;nao;train
22261;51;gestao;casado;ensino_superior;nao;sim;nao;test
22262;40;tecnico;casado;curso_profissionalizante;nao;sim;nao;train
22263;49;administrativo;desconhecido;ensino_superior;nao;sim;nao;train
22264;31;administrativo;solteiro;ensino_superior;nao;sim;nao;train
22265;34;trabalhador_domestico;casado;ensino_superior;nao;nao;nao;train
22266;45;servicos;casado;ensino_medio;nao;sim;nao;train
22267;31;administrativo;solteiro;ensino_superior;desconhecido;sim;nao;train
22268;33;tecnico;casado;curso_profissionalizante;nao;desconhecido;desconhecido;validation
22269;30;administrativo;casado;ensino_superior;nao;desconhecido;desconhecido;train
22270;49;administrativo;desconhecido;ensino_superior;nao;nao;nao;train
22271;29;administrativo;solteiro;ensino_superior;nao;sim;nao;validation
22272;44;operario;casado;basico_4_anos;desconhecido;sim;nao;train
22273;31;administrativo;solteiro;ensino_superior;nao;sim;nao;train
22274;56;operario;casado;basico_9_anos;nao;sim;nao;train
22275;52;tecnico;casado;curso_profissionalizante;nao;nao;nao;train
22276;44;administrativo;divorciado_ou_viuvo;ensino_superior;desconhecido;sim;sim;train
22277;45;servicos;casado;ensino_medio;nao;nao;nao;validation
22278;49;operario;casado;basico_9_anos;desconhecido;sim;nao;train
22279;35;tecnico;solteiro;curso_profissionalizante;nao;sim;nao;test
22280;34;tecnico;casado;curso_profissionalizante;nao;nao;nao;train
22281;56;administrativo;casado;ensino_medio;desconhecido;nao;nao;train
22282;52;administrativo;casado;desconhecido;nao;sim;nao;train
22283;50;administrativo;casado;ensino_superior;nao;sim;sim;validation
22284;52;trabalhador_domestico;casado;ensino_superior;nao;sim;nao;validation
22285;44;tecnico;divorciado_ou_viuvo;curso_profissionalizante;desconhecido;sim;nao;train
22286;32;tecnico;casado;ensino_superior;nao;sim;nao;train
22287;31;desempregado;casado;ensino_superior;nao;sim;nao;validation
22288;38;administrativo;casado;ensino_superior;nao;nao;nao;train
22289;39;administrativo;casado;ensino_superior;desconhecido;sim;sim;train
22290;33;administrativo;solteiro;ensino_medio;desconhecido;desconhecido;desconhecido;train
22291;56;autonomo;casado;basico_9_anos;nao;sim;nao;test
