event_id;idade;profissao;estado_civil;escolaridade;inadimplencia;financiamento_habitacional;emprestimo_pessoal;canal_contato;mes_contato;dia_semana;duracao_contato;contatos_campanha_atual;dias_desde_ultimo_contato;contatos_campanhas_anteriores;resultado_campanha_anterior;taxa_variacao_emprego;indice_precos_consumidor;indice_confianca_consumidor;euribor_3_meses;numero_empregados;resultado
20232;50;tecnico;casado;curso_profissionalizante;desconhecido;nao;nao;celular;ago;seg;378;2;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20233;36;administrativo;casado;ensino_superior;nao;sim;sim;celular;ago;seg;92;3;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20234;42;tecnico;solteiro;ensino_medio;desconhecido;nao;nao;celular;ago;seg;135;3;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20235;50;gestao;casado;ensino_superior;desconhecido;sim;nao;celular;ago;seg;734;2;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;1
20236;56;aposentado;casado;basico_4_anos;nao;sim;nao;celular;ago;seg;153;2;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20237;49;operario;casado;basico_6_anos;nao;nao;nao;celular;ago;seg;133;6;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20238;34;tecnico;solteiro;ensino_superior;nao;nao;nao;celular;ago;seg;262;3;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20239;34;administrativo;casado;ensino_superior;nao;nao;nao;celular;ago;seg;1238;1;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;1
20240;32;administrativo;casado;ensino_superior;desconhecido;nao;nao;celular;ago;seg;149;2;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20241;34;administrativo;solteiro;ensino_superior;nao;sim;nao;celular;ago;seg;382;3;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20242;31;desempregado;solteiro;ensino_superior;nao;sim;nao;celular;ago;seg;55;3;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20243;49;operario;casado;basico_6_anos;nao;nao;nao;celular;ago;seg;383;3;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20244;49;operario;casado;basico_6_anos;nao;sim;sim;celular;ago;seg;280;3;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20245;52;tecnico;casado;curso_profissionalizante;nao;sim;nao;telefone;ago;seg;93;2;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20246;49;gestao;casado;ensino_superior;nao;nao;nao;celular;ago;seg;76;5;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20247;48;administrativo;casado;ensino_medio;nao;nao;nao;celular;ago;seg;121;2;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20248;30;tecnico;casado;ensino_superior;nao;nao;nao;celular;ago;seg;176;2;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20249;32;tecnico;casado;curso_profissionalizante;nao;sim;nao;celular;ago;seg;187;3;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20250;36;administrativo;casado;ensino_superior;nao;sim;sim;celular;ago;seg;246;3;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20251;30;tecnico;solteiro;ensino_superior;nao;nao;nao;celular;ago;seg;107;1;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20252;30;tecnico;solteiro;ensino_superior;nao;nao;sim;celular;ago;seg;132;1;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20253;46;operario;casado;basico_9_anos;desconhecido;nao;nao;celular;ago;seg;109;1;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20254;55;administrativo;casado;curso_profissionalizante;nao;nao;nao;celular;ago;seg;381;4;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20255;52;desempregado;casado;ensino_superior;nao;sim;nao;celular;ago;seg;445;1;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20256;30;tecnico;solteiro;ensino_medio;desconhecido;nao;nao;celular;ago;seg;129;1;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20257;30;administrativo;solteiro;ensino_superior;nao;sim;sim;celular;ago;seg;71;2;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20258;51;trabalhador_domestico;casado;basico_4_anos;desconhecido;nao;nao;celular;ago;seg;80;7;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20259;30;tecnico;solteiro;ensino_superior;nao;sim;nao;celular;ago;seg;720;1;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;1
20260;44;administrativo;casado;ensino_medio;nao;sim;sim;celular;ago;seg;64;1;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20261;42;trabalhador_domestico;casado;basico_4_anos;nao;sim;nao;celular;ago;seg;173;1;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20262;55;aposentado;casado;curso_profissionalizante;nao;nao;sim;celular;ago;seg;190;1;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20263;34;administrativo;solteiro;ensino_superior;desconhecido;sim;sim;celular;ago;seg;90;2;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20264;40;tecnico;casado;curso_profissionalizante;nao;desconhecido;desconhecido;celular;ago;seg;139;7;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20265;47;administrativo;solteiro;ensino_superior;nao;nao;nao;celular;ago;seg;549;1;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20266;38;tecnico;solteiro;ensino_medio;desconhecido;sim;sim;celular;ago;seg;265;3;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20267;36;tecnico;casado;ensino_medio;nao;sim;nao;celular;ago;seg;61;1;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20268;36;tecnico;casado;ensino_medio;nao;sim;nao;celular;ago;seg;67;1;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20269;56;operario;casado;basico_9_anos;desconhecido;sim;sim;celular;ago;seg;126;2;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20270;48;administrativo;casado;ensino_medio;nao;nao;sim;celular;ago;seg;429;6;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20271;30;tecnico;casado;ensino_superior;nao;nao;sim;celular;ago;seg;117;3;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20272;39;administrativo;casado;ensino_medio;nao;sim;nao;celular;ago;seg;154;3;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20273;39;tecnico;casado;curso_profissionalizante;nao;nao;nao;celular;ago;seg;77;1;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20274;60;aposentado;casado;basico_4_anos;desconhecido;nao;nao;celular;ago;seg;221;3;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20275;30;operario;casado;ensino_medio;desconhecido;sim;nao;celular;ago;seg;148;3;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20276;34;administrativo;solteiro;ensino_superior;nao;sim;nao;celular;ago;seg;118;3;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20277;29;tecnico;casado;curso_profissionalizante;nao;sim;nao;celular;ago;seg;80;3;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20278;29;administrativo;solteiro;ensino_superior;nao;sim;nao;celular;ago;seg;214;5;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20279;55;aposentado;casado;basico_9_anos;nao;nao;nao;celular;ago;seg;248;3;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20280;38;administrativo;casado;ensino_superior;desconhecido;nao;nao;celular;ago;seg;240;5;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20281;40;gestao;casado;ensino_superior;nao;sim;nao;celular;ago;seg;385;3;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20282;30;trabalhador_domestico;casado;basico_6_anos;nao;sim;nao;celular;ago;seg;249;5;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20283;30;administrativo;solteiro;ensino_superior;nao;sim;nao;celular;ago;seg;104;3;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20284;39;tecnico;solteiro;ensino_medio;desconhecido;sim;nao;celular;ago;seg;124;6;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20285;34;administrativo;solteiro;ensino_superior;nao;sim;sim;celular;ago;seg;117;3;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20286;34;administrativo;solteiro;ensino_superior;nao;nao;sim;celular;ago;seg;312;3;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20287;34;administrativo;solteiro;ensino_superior;nao;nao;nao;celular;ago;seg;271;2;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20288;32;empreendedor;casado;ensino_superior;nao;nao;nao;celular;ago;seg;95;5;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20289;29;tecnico;solteiro;curso_profissionalizante;nao;nao;nao;celular;ago;seg;157;3;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20290;50;tecnico;casado;curso_profissionalizante;nao;sim;nao;celular;ago;seg;1144;3;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20291;46;administrativo;casado;ensino_superior;nao;nao;nao;celular;ago;seg;67;5;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20292;37;tecnico;casado;ensino_superior;desconhecido;sim;sim;celular;ago;seg;108;4;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20293;36;tecnico;solteiro;curso_profissionalizante;nao;nao;nao;celular;ago;seg;345;3;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20294;39;tecnico;casado;ensino_superior;nao;nao;nao;celular;ago;seg;101;5;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20295;36;tecnico;solteiro;curso_profissionalizante;nao;nao;nao;celular;ago;seg;304;4;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20296;45;empreendedor;casado;ensino_superior;desconhecido;sim;sim;celular;ago;seg;38;2;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20297;36;tecnico;casado;curso_profissionalizante;nao;nao;nao;celular;ago;seg;663;3;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;1
20298;38;tecnico;solteiro;ensino_medio;desconhecido;nao;nao;celular;ago;seg;95;3;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20299;46;operario;casado;basico_9_anos;nao;nao;sim;celular;ago;seg;268;3;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20300;29;tecnico;casado;ensino_medio;nao;nao;nao;telefone;ago;seg;133;5;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20301;30;tecnico;solteiro;ensino_medio;desconhecido;nao;nao;celular;ago;seg;339;3;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20302;31;tecnico;solteiro;curso_profissionalizante;nao;sim;nao;celular;ago;seg;106;5;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20303;29;administrativo;casado;ensino_superior;nao;sim;nao;celular;ago;seg;209;2;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20304;40;gestao;casado;ensino_superior;nao;nao;nao;celular;ago;seg;94;3;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20305;30;tecnico;casado;ensino_medio;nao;sim;nao;celular;ago;seg;862;9;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20306;51;tecnico;casado;curso_profissionalizante;nao;sim;nao;celular;ago;seg;236;3;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20307;36;tecnico;solteiro;curso_profissionalizante;nao;nao;nao;celular;ago;seg;444;3;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;1
20308;32;tecnico;casado;curso_profissionalizante;nao;nao;nao;celular;ago;seg;239;3;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20309;32;tecnico;casado;ensino_superior;desconhecido;nao;nao;celular;ago;seg;418;5;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;1
20310;30;gestao;casado;ensino_superior;nao;sim;nao;celular;ago;seg;277;3;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20311;31;tecnico;divorciado_ou_viuvo;curso_profissionalizante;nao;nao;nao;celular;ago;seg;231;5;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20312;30;tecnico;solteiro;ensino_medio;desconhecido;nao;nao;celular;ago;seg;481;2;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20313;32;tecnico;casado;ensino_superior;nao;sim;nao;celular;ago;seg;157;3;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20314;30;operario;casado;basico_9_anos;nao;sim;nao;celular;ago;seg;277;4;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20315;33;trabalhador_domestico;casado;ensino_medio;nao;sim;nao;celular;ago;seg;101;3;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20316;31;gestao;casado;ensino_superior;nao;nao;nao;celular;ago;seg;154;4;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20317;33;administrativo;solteiro;ensino_superior;nao;desconhecido;desconhecido;celular;ago;seg;295;2;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20318;32;administrativo;casado;ensino_superior;nao;nao;nao;celular;ago;seg;247;1;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20319;57;trabalhador_domestico;casado;basico_9_anos;desconhecido;sim;nao;celular;ago;seg;164;1;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20320;40;autonomo;solteiro;ensino_superior;nao;nao;nao;celular;ago;seg;270;1;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20321;32;administrativo;divorciado_ou_viuvo;ensino_superior;nao;sim;nao;celular;ago;seg;1080;3;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;1
20322;36;administrativo;solteiro;ensino_superior;desconhecido;sim;nao;celular;ago;seg;159;2;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20323;35;tecnico;solteiro;ensino_superior;nao;sim;nao;celular;ago;seg;217;1;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20324;48;administrativo;casado;ensino_medio;nao;sim;nao;celular;ago;seg;40;4;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20325;55;operario;casado;basico_6_anos;nao;sim;sim;celular;ago;seg;179;4;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20326;38;administrativo;solteiro;ensino_superior;nao;sim;sim;celular;ago;seg;1504;2;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20327;58;aposentado;casado;curso_profissionalizante;desconhecido;nao;sim;celular;ago;seg;85;5;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20328;54;operario;casado;basico_4_anos;nao;desconhecido;desconhecido;celular;ago;seg;320;6;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20329;54;autonomo;casado;basico_9_anos;nao;nao;nao;celular;ago;seg;48;5;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20330;50;gestao;casado;ensino_superior;nao;sim;sim;celular;ago;seg;342;3;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20331;33;administrativo;solteiro;ensino_superior;nao;sim;nao;celular;ago;seg;566;6;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20332;29;tecnico;solteiro;curso_profissionalizante;nao;nao;nao;celular;ago;seg;356;1;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20333;48;tecnico;casado;ensino_superior;nao;sim;sim;celular;ago;seg;159;1;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;0
20334;38;tecnico;casado;curso_profissionalizante;nao;sim;nao;celular;ago;seg;479;1;999;0;inexistente;1.4;93.444;-36.1;4.965;5228.1;1
20335;40;gestao;casado;ensino_medio;desconhecido;sim;nao;celular;ago;ter;236;7;999;0;inexistente;1.4;93.444;-36.1;4.966;5228.1;0
20336;54;operario;casado;curso_profissionalizante;desconhecido;sim;sim;celular;ago;ter;226;6;999;0;inexistente;1.4;93.444;-36.1;4.966;5228.1;0
20337;56;operario;casado;basico_9_anos;nao;sim;nao;celular;ago;ter;91;3;999;0;inexistente;1.4;93.444;-36.1;4.966;5228.1;0
20338;38;administrativo;casado;ensino_superior;nao;nao;nao;celular;ago;ter;154;1;999;0;inexistente;1.4;93.444;-36.1;4.966;5228.1;0
20339;43;administrativo;casado;ensino_superior;desconhecido;nao;nao;celular;ago;ter;101;1;999;0;inexistente;1.4;93.444;-36.1;4.966;5228.1;0
20340;58;aposentado;casado;basico_4_anos;nao;nao;nao;celular;ago;ter;509;1;999;0;inexistente;1.4;93.444;-36.1;4.966;5228.1;0
20341;34;administrativo;solteiro;ensino_superior;nao;nao;nao;celular;ago;ter;161;5;999;0;inexistente;1.4;93.444;-36.1;4.966;5228.1;0
20342;37;tecnico;casado;ensino_medio;desconhecido;nao;nao;celular;ago;ter;204;1;999;0;inexistente;1.4;93.444;-36.1;4.966;5228.1;0
20343;31;administrativo;casado;ensino_superior;nao;sim;nao;celular;ago;ter;64;6;999;0;inexistente;1.4;93.444;-36.1;4.966;5228.1;0
20344;53;administrativo;divorciado_ou_viuvo;ensino_superior;nao;nao;nao;celular;ago;ter;506;1;999;0;inexistente;1.4;93.444;-36.1;4.966;5228.1;1
20345;51;trabalhador_domestico;casado;basico_4_anos;desconhecido;nao;nao;celular;ago;ter;80;5;999;0;inexistente;1.4;93.444;-36.1;4.966;5228.1;0
20346;31;administrativo;casado;ensino_superior;nao;nao;nao;celular;ago;ter;219;3;999;0;inexistente;1.4;93.444;-36.1;4.966;5228.1;0
20347;44;administrativo;casado;ensino_medio;nao;nao;sim;celular;ago;ter;96;1;999;0;inexistente;1.4;93.444;-36.1;4.966;5228.1;0
20348;32;administrativo;casado;ensino_superior;nao;sim;sim;celular;ago;ter;246;1;999;0;inexistente;1.4;93.444;-36.1;4.966;5228.1;0
20349;41;autonomo;casado;ensino_superior;nao;sim;nao;celular;ago;ter;92;1;999;0;inexistente;1.4;93.444;-36.1;4.966;5228.1;0
20350;50;operario;casado;curso_profissionalizante;desconhecido;nao;nao;celular;ago;ter;150;1;999;0;inexistente;1.4;93.444;-36.1;4.966;5228.1;0
20351;32;administrativo;casado;ensino_superior;nao;sim;nao;celular;ago;ter;359;1;999;0;inexistente;1.4;93.444;-36.1;4.966;5228.1;0
20352;52;gestao;casado;ensino_superior;nao;sim;nao;celular;ago;ter;72;1;999;0;inexistente;1.4;93.444;-36.1;4.966;5228.1;0
20353;58;aposentado;casado;ensino_superior;nao;nao;sim;celular;ago;ter;138;1;999;0;inexistente;1.4;93.444;-36.1;4.966;5228.1;0
20354;35;tecnico;casado;ensino_superior;nao;sim;nao;celular;ago;ter;614;1;999;0;inexistente;1.4;93.444;-36.1;4.966;5228.1;0
20355;58;aposentado;casado;ensino_superior;nao;sim;nao;celular;ago;ter;327;1;999;0;inexistente;1.4;93.444;-36.1;4.966;5228.1;0
20356;52;gestao;casado;ensino_superior;nao;sim;nao;celular;ago;ter;439;1;999;0;inexistente;1.4;93.444;-36.1;4.966;5228.1;0
20357;52;trabalhador_domestico;casado;basico_6_anos;nao;nao;nao;celular;ago;ter;144;1;999;0;inexistente;1.4;93.444;-36.1;4.966;5228.1;0
20358;52;trabalhador_domestico;casado;basico_6_anos;nao;sim;nao;celular;ago;ter;56;1;999;0;inexistente;1.4;93.444;-36.1;4.966;5228.1;0
20359;52;trabalhador_domestico;casado;basico_6_anos;nao;sim;nao;celular;ago;ter;106;1;999;0;inexistente;1.4;93.444;-36.1;4.966;5228.1;0
20360;52;trabalhador_domestico;casado;basico_6_anos;nao;sim;nao;celular;ago;ter;112;1;999;0;inexistente;1.4;93.444;-36.1;4.966;5228.1;0
20361;31;tecnico;solteiro;ensino_medio;nao;sim;nao;celular;ago;ter;75;1;999;0;inexistente;1.4;93.444;-36.1;4.966;5228.1;0
20362;31;trabalhador_domestico;solteiro;ensino_superior;nao;sim;nao;celular;ago;ter;348;1;999;0;inexistente;1.4;93.444;-36.1;4.966;5228.1;0
20363;31;operario;casado;basico_6_anos;nao;nao;nao;celular;ago;ter;132;1;999;0;inexistente;1.4;93.444;-36.1;4.966;5228.1;0
20364;31;tecnico;solteiro;ensino_medio;nao;nao;nao;celular;ago;ter;191;1;999;0;inexistente;1.4;93.444;-36.1;4.966;5228.1;0
20365;31;tecnico;solteiro;ensino_medio;nao;sim;sim;celular;ago;ter;428;1;999;0;inexistente;1.4;93.444;-36.1;4.966;5228.1;0
20366;34;administrativo;casado;ensino_superior;desconhecido;sim;nao;celular;ago;ter;82;1;999;0;inexistente;1.4;93.444;-36.1;4.966;5228.1;0
20367;47;operario;casado;basico_9_anos;nao;nao;nao;celular;ago;ter;172;1;999;0;inexistente;1.4;93.444;-36.1;4.966;5228.1;0
20368;32;administrativo;casado;ensino_superior;nao;nao;nao;celular;ago;ter;127;1;999;0;inexistente;1.4;93.444;-36.1;4.966;5228.1;0
20369;31;tecnico;solteiro;ensino_medio;nao;sim;sim;celular;ago;ter;768;1;999;0;inexistente;1.4;93.444;-36.1;4.966;5228.1;1
20370;39;gestao;casado;ensino_superior;nao;desconhecido;desconhecido;celular;ago;ter;185;1;999;0;inexistente;1.4;93.444;-36.1;4.966;5228.1;0
20371;31;administrativo;casado;ensino_superior;nao;nao;nao;celular;ago;ter;336;6;999;0;inexistente;1.4;93.444;-36.1;4.966;5228.1;0
20372;52;trabalhador_domestico;casado;basico_6_anos;nao;sim;nao;celular;ago;ter;1134;1;999;0;inexistente;1.4;93.444;-36.1;4.966;5228.1;1
20373;38;tecnico;casado;ensino_superior;nao;sim;sim;celular;ago;ter;76;1;999;0;inexistente;1.4;93.444;-36.1;4.966;5228.1;0
20374;36;servicos;casado;curso_profissionalizante;nao;sim;sim;celular;ago;ter;81;3;999;0;inexistente;1.4;93.444;-36.1;4.966;5228.1;0
20375;33;administrativo;casado;ensino_superior;nao;nao;nao;celular;ago;ter;120;1;999;0;inexistente;1.4;93.444;-36.1;4.966;5228.1;0
20376;33;tecnico;casado;curso_profissionalizante;nao;sim;nao;celular;ago;ter;64;1;999;0;inexistente;1.4;93.444;-36.1;4.966;5228.1;0
20377;37;tecnico;solteiro;ensino_superior;nao;sim;nao;celular;ago;ter;178;2;999;0;inexistente;1.4;93.444;-36.1;4.966;5228.1;0
20378;42;tecnico;divorciado_ou_viuvo;curso_profissionalizante;nao;sim;sim;celular;ago;ter;158;1;999;0;inexistente;1.4;93.444;-36.1;4.966;5228.1;0
20379;31;desempregado;solteiro;ensino_superior;nao;sim;nao;celular;ago;ter;51;2;999;0;inexistente;1.4;93.444;-36.1;4.966;5228.1;0
20380;56;aposentado;casado;ensino_medio;nao;desconhecido;desconhecido;celular;ago;ter;235;1;999;0;inexistente;1.4;93.444;-36.1;4.966;5228.1;0
20381;47;tecnico;casado;curso_profissionalizante;nao;sim;nao;celular;ago;ter;256;1;999;0;inexistente;1.4;93.444;-36.1;4.966;5228.1;0
20382;53;empreendedor;casado;basico_9_anos;desconhecido;sim;nao;celular;ago;ter;1282;5;999;0;inexistente;1.4;93.444;-36.1;4.966;5228.1;1
20383;47;tecnico;casado;curso_profissionalizante;nao;nao;nao;celular;ago;ter;364;1;999;0;inexistente;1.4;93.444;-36.1;4.966;5228.1;0
20384;29;tecnico;solteiro;curso_profissionalizante;nao;nao;nao;celular;ago;ter;168;2;999;0;inexistente;1.4;93.444;-36.1;4.966;5228.1;0
20385;38;tecnico;casado;ensino_medio;nao;nao;nao;celular;ago;ter;138;1;999;0;inexistente;1.4;93.444;-36.1;4.966;5228.1;0
20386;33;tecnico;casado;ensino_medio;nao;sim;nao;celular;ago;ter;68;1;999;0;inexistente;1.4;93.444;-36.1;4.966;5228.1;0
20387;51;tecnico;casado;curso_profissionalizante;nao;sim;nao;celular;ago;ter;96;4;999;0;inexistente;1.4;93.444;-36.1;4.966;5228.1;0
20388;38;tecnico;casado;ensino_medio;nao;desconhecido;desconhecido;celular;ago;ter;234;1;999;0;inexistente;1.4;93.444;-36.1;4.966;5228.1;0
20389;38;tecnico;casado;ensino_medio;nao;sim;nao;celular;ago;ter;237;1;999;0;inexistente;1.4;93.444;-36.1;4.966;5228.1;0
20390;33;tecnico;solteiro;ensino_superior;nao;sim;nao;celular;ago;ter;181;1;999;0;inexistente;1.4;93.444;-36.1;4.966;5228.1;0
20391;46;servicos;casado;ensino_superior;nao;nao;nao;celular;ago;ter;106;1;999;0;inexistente;1.4;93.444;-36.1;4.966;5228.1;0
20392;34;tecnico;solteiro;curso_profissionalizante;nao;sim;nao;celular;ago;ter;110;2;999;0;inexistente;1.4;93.444;-36.1;4.966;5228.1;0
20393;46;servicos;casado;ensino_superior;nao;nao;nao;celular;ago;ter;122;1;999;0;inexistente;1.4;93.444;-36.1;4.966;5228.1;0
20394;30;administrativo;solteiro;ensino_superior;nao;nao;nao;celular;ago;ter;52;1;999;0;inexistente;1.4;93.444;-36.1;4.966;5228.1;0
20395;30;administrativo;solteiro;ensino_superior;nao;nao;nao;celular;ago;ter;126;1;999;0;inexistente;1.4;93.444;-36.1;4.966;5228.1;0
20396;32;tecnico;casado;ensino_superior;nao;sim;nao;celular;ago;ter;815;2;999;0;inexistente;1.4;93.444;-36.1;4.966;5228.1;1
