event_id;mes_contato;dia_semana;resultado_campanha_anterior;dias_desde_ultimo_contato;contatos_campanhas_anteriores;tentativas_anteriores_campanha_atual;taxa_variacao_emprego;indice_precos_consumidor;indice_confianca_consumidor;euribor_3_meses;numero_empregados;nunca_contatado_anteriormente;canal_contato;resultado
19876;ago;sex;inexistente;;0;0;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19877;ago;sex;inexistente;;0;0;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19878;ago;sex;inexistente;;0;0;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19879;ago;sex;inexistente;;0;0;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19882;ago;sex;inexistente;;0;0;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19884;ago;sex;inexistente;;0;1;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19886;ago;sex;inexistente;;0;0;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19888;ago;sex;inexistente;;0;0;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19889;ago;sex;inexistente;;0;0;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19892;ago;sex;inexistente;;0;0;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19894;ago;sex;inexistente;;0;3;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19895;ago;sex;inexistente;;0;0;1.4;93.444;-36.1;4.966;5228.1;1;celular;1
19896;ago;sex;inexistente;;0;0;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19898;ago;sex;inexistente;;0;1;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19899;ago;sex;inexistente;;0;0;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19901;ago;sex;inexistente;;0;4;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19902;ago;sex;inexistente;;0;1;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19903;ago;sex;inexistente;;0;1;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19905;ago;sex;inexistente;;0;1;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19906;ago;sex;inexistente;;0;1;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19907;ago;sex;inexistente;;0;2;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19908;ago;sex;inexistente;;0;0;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19909;ago;sex;inexistente;;0;0;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19910;ago;sex;inexistente;;0;0;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19911;ago;sex;inexistente;;0;1;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19912;ago;sex;inexistente;;0;0;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19913;ago;sex;inexistente;;0;0;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19914;ago;sex;inexistente;;0;4;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19915;ago;sex;inexistente;;0;1;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19916;ago;sex;inexistente;;0;1;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19917;ago;sex;inexistente;;0;1;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19919;ago;sex;inexistente;;0;0;1.4;93.444;-36.1;4.966;5228.1;1;telefone;0
19920;ago;sex;inexistente;;0;1;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19921;ago;sex;inexistente;;0;4;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19922;ago;sex;inexistente;;0;0;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19923;ago;sex;inexistente;;0;1;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19924;ago;sex;inexistente;;0;0;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19925;ago;sex;inexistente;;0;2;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19926;ago;sex;inexistente;;0;5;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19927;ago;sex;inexistente;;0;1;1.4;93.444;-36.1;4.966;5228.1;1;celular;1
19928;ago;sex;inexistente;;0;3;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19929;ago;sex;inexistente;;0;1;1.4;93.444;-36.1;4.966;5228.1;1;telefone;0
19931;ago;sex;inexistente;;0;1;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19932;ago;sex;inexistente;;0;0;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19933;ago;sex;inexistente;;0;0;1.4;93.444;-36.1;4.966;5228.1;1;celular;1
19934;ago;sex;inexistente;;0;4;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19936;ago;sex;inexistente;;0;0;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19937;ago;sex;inexistente;;0;0;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19938;ago;sex;inexistente;;0;0;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19939;ago;sex;inexistente;;0;1;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19942;ago;sex;inexistente;;0;2;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19943;ago;sex;inexistente;;0;0;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19944;ago;sex;inexistente;;0;2;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19946;ago;sex;inexistente;;0;6;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19947;ago;sex;inexistente;;0;2;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19948;ago;sex;inexistente;;0;2;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19950;ago;sex;inexistente;;0;0;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19951;ago;sex;inexistente;;0;0;1.4;93.444;-36.1;4.966;5228.1;1;celular;1
19952;ago;sex;inexistente;;0;0;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19953;ago;sex;inexistente;;0;6;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19955;ago;sex;inexistente;;0;0;1.4;93.444;-36.1;4.966;5228.1;1;celular;1
19956;ago;sex;inexistente;;0;0;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19957;ago;sex;inexistente;;0;0;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19958;ago;sex;inexistente;;0;0;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19959;ago;sex;inexistente;;0;1;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19960;ago;sex;inexistente;;0;0;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19961;ago;sex;inexistente;;0;2;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19962;ago;sex;inexistente;;0;0;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19964;ago;sex;inexistente;;0;2;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19965;ago;sex;inexistente;;0;4;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19966;ago;sex;inexistente;;0;0;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19968;ago;sex;inexistente;;0;2;1.4;93.444;-36.1;4.966;5228.1;1;celular;1
19970;ago;sex;inexistente;;0;2;1.4;93.444;-36.1;4.966;5228.1;1;celular;1
19971;ago;sex;inexistente;;0;0;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19972;ago;sex;inexistente;;0;0;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19973;ago;sex;inexistente;;0;3;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19974;ago;sex;inexistente;;0;2;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19975;ago;sex;inexistente;;0;0;1.4;93.444;-36.1;4.966;5228.1;1;celular;1
19976;ago;sex;inexistente;;0;2;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19977;ago;sex;inexistente;;0;2;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19978;ago;sex;inexistente;;0;3;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19979;ago;sex;inexistente;;0;3;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19982;ago;sex;inexistente;;0;1;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19984;ago;sex;inexistente;;0;2;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19985;ago;sex;inexistente;;0;2;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19986;ago;sex;inexistente;;0;7;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19987;ago;sex;inexistente;;0;5;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19988;ago;sex;inexistente;;0;2;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19990;ago;sex;inexistente;;0;2;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19992;ago;sex;inexistente;;0;2;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19993;ago;sex;inexistente;;0;2;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19994;ago;sex;inexistente;;0;2;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19995;ago;sex;inexistente;;0;3;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19996;ago;sex;inexistente;;0;1;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19997;ago;sex;inexistente;;0;2;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19998;ago;sex;inexistente;;0;2;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
19999;ago;sex;inexistente;;0;6;1.4;93.444;-36.1;4.966;5228.1;1;celular;1
20000;ago;sex;inexistente;;0;3;1.4;93.444;-36.1;4.966;5228.1;1;celular;1
20001;ago;sex;inexistente;;0;1;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
20002;ago;sex;inexistente;;0;3;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
20003;ago;sex;inexistente;;0;4;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
20004;ago;sex;inexistente;;0;2;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
20005;ago;sex;inexistente;;0;2;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
20008;ago;sex;inexistente;;0;4;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
20010;ago;sex;inexistente;;0;1;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
20012;ago;sex;inexistente;;0;2;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
20018;ago;sex;inexistente;;0;2;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
20019;ago;sex;inexistente;;0;2;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
20020;ago;sex;inexistente;;0;4;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
20021;ago;sex;inexistente;;0;2;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
20022;ago;sex;inexistente;;0;1;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
20023;ago;sex;inexistente;;0;6;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
20026;ago;sex;inexistente;;0;3;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
20027;ago;sex;inexistente;;0;2;1.4;93.444;-36.1;4.966;5228.1;1;celular;0
20028;ago;seg;inexistente;;0;1;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20029;ago;seg;inexistente;;0;2;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20030;ago;seg;inexistente;;0;1;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20031;ago;seg;inexistente;;0;4;1.4;93.444;-36.1;4.965;5228.1;1;telefone;0
20033;ago;seg;inexistente;;0;1;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20034;ago;seg;inexistente;;0;3;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20037;ago;seg;inexistente;;0;1;1.4;93.444;-36.1;4.965;5228.1;1;celular;1
20038;ago;seg;inexistente;;0;1;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20041;ago;seg;inexistente;;0;1;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20042;ago;seg;inexistente;;0;2;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20045;ago;seg;inexistente;;0;1;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20046;ago;seg;inexistente;;0;2;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20047;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20048;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20051;ago;seg;inexistente;;0;1;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20053;ago;seg;inexistente;;0;1;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20054;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20055;ago;seg;inexistente;;0;1;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20056;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20057;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20058;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20059;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20060;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20061;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20062;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20063;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20064;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20065;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20068;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20069;ago;seg;inexistente;;0;1;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20071;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20072;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20073;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20074;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20075;ago;seg;inexistente;;0;1;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20076;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20082;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20083;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20085;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20087;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20092;ago;seg;inexistente;;0;1;1.4;93.444;-36.1;4.965;5228.1;1;celular;1
20093;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20094;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20095;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20098;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20099;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20101;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20102;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20103;ago;seg;inexistente;;0;1;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20105;ago;seg;inexistente;;0;1;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20108;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20109;ago;seg;inexistente;;0;3;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20110;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;1
20112;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20113;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20115;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20116;ago;seg;inexistente;;0;1;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20117;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20119;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20120;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20121;ago;seg;inexistente;;0;2;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20123;ago;seg;inexistente;;0;1;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20124;ago;seg;inexistente;;0;1;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20125;ago;seg;inexistente;;0;2;1.4;93.444;-36.1;4.965;5228.1;1;celular;1
20127;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20129;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20132;ago;seg;inexistente;;0;1;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20133;ago;seg;inexistente;;0;2;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20135;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20136;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20139;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20140;ago;seg;inexistente;;0;1;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20142;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20144;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20145;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20146;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20148;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20149;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20152;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;1
20153;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20154;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20157;ago;seg;inexistente;;0;4;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20158;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20160;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20162;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20163;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20166;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20167;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20168;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20169;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20170;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20171;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20173;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20174;ago;seg;inexistente;;0;1;1.4;93.444;-36.1;4.965;5228.1;1;celular;1
20176;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20177;ago;seg;inexistente;;0;1;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20180;ago;seg;inexistente;;0;1;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20187;ago;seg;inexistente;;0;1;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20188;ago;seg;inexistente;;0;1;1.4;93.444;-36.1;4.965;5228.1;1;celular;1
20190;ago;seg;inexistente;;0;1;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20191;ago;seg;inexistente;;0;1;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20193;ago;seg;inexistente;;0;8;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20194;ago;seg;inexistente;;0;2;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20196;ago;seg;inexistente;;0;1;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20198;ago;seg;inexistente;;0;1;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20199;ago;seg;inexistente;;0;1;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20201;ago;seg;inexistente;;0;2;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20202;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20203;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20204;ago;seg;inexistente;;0;1;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20207;ago;seg;inexistente;;0;1;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20208;ago;seg;inexistente;;0;1;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20209;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20210;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20212;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;1
20214;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;1
20215;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20216;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20218;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20219;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20220;ago;seg;inexistente;;0;6;1.4;93.444;-36.1;4.965;5228.1;1;telefone;0
20223;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20225;ago;seg;inexistente;;0;1;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20226;ago;seg;inexistente;;0;1;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20227;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20228;ago;seg;inexistente;;0;2;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20230;ago;seg;inexistente;;0;1;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20231;ago;seg;inexistente;;0;1;1.4;93.444;-36.1;4.965;5228.1;1;celular;1
20233;ago;seg;inexistente;;0;2;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20235;ago;seg;inexistente;;0;1;1.4;93.444;-36.1;4.965;5228.1;1;celular;1
20236;ago;seg;inexistente;;0;1;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20237;ago;seg;inexistente;;0;5;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20238;ago;seg;inexistente;;0;2;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20239;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;1
20240;ago;seg;inexistente;;0;1;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20241;ago;seg;inexistente;;0;2;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20242;ago;seg;inexistente;;0;2;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20243;ago;seg;inexistente;;0;2;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20244;ago;seg;inexistente;;0;2;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20246;ago;seg;inexistente;;0;4;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20247;ago;seg;inexistente;;0;1;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20248;ago;seg;inexistente;;0;1;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20249;ago;seg;inexistente;;0;2;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20250;ago;seg;inexistente;;0;2;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20251;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20252;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20254;ago;seg;inexistente;;0;3;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20255;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20256;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20257;ago;seg;inexistente;;0;1;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20259;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;1
20262;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20263;ago;seg;inexistente;;0;1;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20264;ago;seg;inexistente;;0;6;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20265;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20266;ago;seg;inexistente;;0;2;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20268;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20269;ago;seg;inexistente;;0;1;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20271;ago;seg;inexistente;;0;2;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20272;ago;seg;inexistente;;0;2;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20273;ago;seg;inexistente;;0;0;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20275;ago;seg;inexistente;;0;2;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20276;ago;seg;inexistente;;0;2;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20277;ago;seg;inexistente;;0;2;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20278;ago;seg;inexistente;;0;4;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20280;ago;seg;inexistente;;0;4;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20282;ago;seg;inexistente;;0;4;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20283;ago;seg;inexistente;;0;2;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20284;ago;seg;inexistente;;0;5;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20286;ago;seg;inexistente;;0;2;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20287;ago;seg;inexistente;;0;1;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20288;ago;seg;inexistente;;0;4;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20289;ago;seg;inexistente;;0;2;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
20290;ago;seg;inexistente;;0;2;1.4;93.444;-36.1;4.965;5228.1;1;celular;0
